file_path,type,is_watercolor,confidence,details
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-102438955.jpg,image,False,0.03275826945900917,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251007-130644658.jpg,image,False,0.05476728454232216,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-111709214.jpg,image,False,0.06582871079444885,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251014-151104305.jpg,image,False,0.06911579519510269,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251108-124409698.jpg,image,True,0.6876598000526428,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251112-164606725.jpg,image,True,0.9756828546524048,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-095249210.jpg,image,False,0.1639535278081894,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251013-115429842.jpg,image,False,0.1576879769563675,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251014-115538396.jpg,image,True,0.8681131601333618,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251009-111512158.jpg,image,True,0.9659016728401184,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251106-102323000.png,image,True,0.9708328247070312,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251028-142809033.jpg,image,True,0.7891985177993774,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251008-141510595.jpg,image,True,0.9510467648506165,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251103-140831208.jpg,image,True,0.9975872039794922,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-111426704.jpg,image,False,0.022615356370806694,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251017-125759720.jpg,image,True,0.9864217042922974,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251008-190941736.jpg,image,True,0.8999554514884949,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251007-130746114.jpg,image,False,0.052457045763731,Top: an oil painting
